instance_name,vars,bin_vars,int_vars,cont_vars,implint_vars,fixed_vars,tot_objnonzero,bin_objnonzero,int_objnonzero,cont_objnonzero,implint_objnonzero,fixed_objnonzero,per_finit_upper,per_finit_lower,ub_mean,ub_min,ub_max,ub_std,ub_median,ub_density,lb_mean,lb_min,lb_max,lb_std,lb_median,lb_density,boundrange_mean,boundrange_min,boundrange_max,boundrange_std,boundrange_median,obj_dyn,objcoeff_all_mean,objcoeff_all_min,objcoeff_all_max,objcoeff_all_std,objcoeff_all_median,objcoeff_bin_mean,objcoeff_bin_min,objcoeff_bin_max,objcoeff_bin_std,objcoeff_bin_median,objcoeff_int_mean,objcoeff_int_min,objcoeff_int_max,objcoeff_int_std,objcoeff_int_median,objcoeff_cont_mean,objcoeff_cont_min,objcoeff_cont_max,objcoeff_cont_std,objcoeff_cont_median,objcoeff_implint_mean,objcoeff_implint_min,objcoeff_implint_max,objcoeff_implint_std,objcoeff_implint_median,objcoeff_fixed_mean,objcoeff_fixed_min,objcoeff_fixed_max,objcoeff_fixed_std,objcoeff_fixed_median,constr,lintotal_constr,linempty_constr,linfree_constr,linsing_constr,linaggr_constr,linprec_constr,linvarbd_constr,linsetpart_constr,linsetpack_constr,linsetcov_constr,lincard_constr,lininvknap_constr,lineqknap_constr,linbinpack_constr,linknaps_constr,linintknap_constr,linmixbin_constr,lingen_constr,constr_mean,constr_min,constr_max,constr_std,constr_median,rh_constr_mean,rh_constr_min,rh_constr_max,rh_constr_std,rh_constr_median,rh_constr_density,lh_constr_mean,lh_constr_min,lh_constr_max,lh_constr_std,lh_constr_median,lh_constr_density,ranged_rows,rh_constr_ratio,lh_constr_ratio,nvar_all_mean,nvar_all_min,nvar_all_max,nvar_all_std,nvar_all_median,constr_coeff_mean_mean,constr_coeff_mean_min,constr_coeff_mean_max,constr_coeff_mean_std,constr_coeff_mean_median,constr_coeff_min_mean,constr_coeff_min_min,constr_coeff_min_max,constr_coeff_min_std,constr_coeff_min_median,constr_coeff_max_mean,constr_coeff_max_min,constr_coeff_max_max,constr_coeff_max_std,constr_coeff_max_median,constr_coeff_std_mean,constr_coeff_std_min,constr_coeff_std_max,constr_coeff_std_std,constr_coeff_std_median,constr_coeff_ratio_mean,constr_coeff_ratio_min,constr_coeff_ratio_max,constr_coeff_ratio_std,constr_coeff_ratio_median,constr_matrix_density,nonzeroes,indicator_constr,sos_constr,other_constr,clique_mean,clique_min,clique_max,clique_std,clique_median,dynamism_mean,dynamism_min,dynamism_max,dynamism_std,dynamism_median
miplib2010_drayage/instances/drayage-50-30.mps.gz,11090,11025,0,65,0,0,7399,7399,0,0,0,0,0.994139,1,1,1,1,0,1,1,0,-0,-0,0,-0,0,1,1,1,0,1,1.84715,1324.05,0,22618.8,2.04794e+06,1199.4,1331.86,0,22618.8,2.04961e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4630,4630,0,0,195,0,0,0,210,0,0,0,0,0,0,0,0,4225,0,639.835,0,39695,1.68064e+07,0.747646,6208.43,1,39695,1.44949e+08,1,1,273.623,-1,32495,6.36163e+06,-0.737558,0.985761,0,0.0593952,0.985961,8.97408,1,105,457.636,4,-0.0918946,-1,1,0.122848,-0.18439,-0.839093,-1,1,0.281946,-1,0.311977,-1,1,0.0696892,0.262442,0.281095,0,0.361271,0.00893048,0.307144,-0.839093,-1,1,0.281946,-1,0.000809205,41550,0,0,0,0.000622445,9.07029e-05,0.00952381,3.93928e-06,0.000181406,4.35736,0,4.77815,1.82097,4.77815
miplib2010_drayage/instances/drayage-25-28.mps.gz,11090,11025,0,65,0,0,7782,7782,0,0,0,0,0.994139,1,1,1,1,0,1,1,0,-0,-0,0,-0,0,1,1,1,0,1,1.91169,1249.43,0,26242.7,2.01712e+06,1193.4,1256.8,0,26242.7,2.01975e+06,1193.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4630,4630,0,0,195,0,0,0,210,0,0,0,0,0,0,0,0,4225,0,642.477,0,40993,1.65021e+07,0.750506,6242.15,1,40993,1.42566e+08,1,1,274.283,-1,33793,6.17386e+06,-0.743966,0.985761,0,0.0593952,0.985961,8.97408,1,105,457.636,4,-0.0903968,-1,1,0.122663,-0.185519,-0.839093,-1,1,0.281946,-1,0.317968,-1,1,0.0705725,0.257924,0.283257,0,0.384705,0.00922406,0.307144,-0.839093,-1,1,0.281946,-1,0.000809205,41550,0,0,0,0.000622445,9.07029e-05,0.00952381,3.93928e-06,0.000181406,4.35739,0,4.77815,1.82099,4.77815
miplib2010_drayage/instances/drayage-25-7.mps.gz,11090,11025,0,65,0,0,7770,7770,0,0,0,0,0.994139,1,1,1,1,0,1,1,0,-0,-0,0,-0,0,1,1,1,0,1,1.87811,1215.43,0,24289.9,1.86977e+06,1193.4,1222.6,0,24289.9,1.87203e+06,1193.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4630,4630,0,0,195,0,0,0,210,0,0,0,0,0,0,0,0,4225,0,623.077,0,41060,1.60223e+07,0.761969,6064.52,1,41060,1.38635e+08,1,1,265.286,-1,33860,6.03495e+06,-0.742076,0.985761,0,0.0593952,0.985961,8.97408,1,105,457.636,4,-0.0930462,-1,1,0.12312,-0.185519,-0.839093,-1,1,0.281946,-1,0.30737,-1,1,0.0710805,0.257924,0.279961,0,0.372874,0.00895558,0.302761,-0.839093,-1,1,0.281946,-1,0.000809205,41550,0,0,0,0.000622445,9.07029e-05,0.00952381,3.93928e-06,0.000181406,4.35739,0,4.77815,1.82099,4.77815
miplib2010_drayage/instances/drayage-50-26.mps.gz,11090,11025,0,65,0,0,7710,7710,0,0,0,0,0.994139,1,1,1,1,0,1,1,0,-0,-0,0,-0,0,1,1,1,0,1,1.84715,1277.66,0,22618.8,1.96451e+06,1199.4,1285.19,0,22618.8,1.96641e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4630,4630,0,0,195,0,0,0,210,0,0,0,0,0,0,0,0,4225,0,607.069,0,40243,1.47939e+07,0.75044,5927.91,1,40243,1.28501e+08,1,1,257.289,-1,33043,5.4804e+06,-0.742076,0.985761,0,0.0593952,0.985961,8.97408,1,105,457.636,4,-0.0919017,-1,1,0.12289,-0.185519,-0.839093,-1,1,0.281946,-1,0.311949,-1,1,0.0703404,0.257924,0.281248,0,0.361271,0.00900121,0.304668,-0.839093,-1,1,0.281946,-1,0.000809205,41550,0,0,0,0.000622445,9.07029e-05,0.00952381,3.93928e-06,0.000181406,4.35738,0,4.77815,1.82098,4.77815
miplib2010_drayage/instances/drayage-100-24.mps.gz,11090,11025,0,65,0,0,7652,7652,0,0,0,0,0.994139,1,1,1,1,0,1,1,0,-0,-0,0,-0,0,1,1,1,0,1,1.96599,1346.2,0,29737.5,2.17571e+06,1199.4,1354.14,0,29737.5,2.17779e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4630,4630,0,0,195,0,0,0,210,0,0,0,0,0,0,0,0,4225,0,627.37,0,41120,1.61123e+07,0.750506,6062.91,1,41120,1.38617e+08,1,1,269.753,-1,33920,6.13149e+06,-0.737558,0.985761,0,0.0593952,0.985961,8.97408,1,105,457.636,4,-0.0910186,-1,1,0.122766,-0.18439,-0.839093,-1,1,0.281946,-1,0.315481,-1,1,0.0706251,0.262442,0.282462,0,0.435801,0.00916579,0.307144,-0.839093,-1,1,0.281946,-1,0.000809205,41550,0,0,0,0.000622445,9.07029e-05,0.00952381,3.93928e-06,0.000181406,4.35736,0,4.77815,1.82097,4.77815
miplib2010_drayage/instances/drayage-75-8.mps.gz,11090,11025,0,65,0,0,7717,7717,0,0,0,0,0.994139,1,1,1,1,0,1,1,0,-0,-0,0,-0,0,1,1,1,0,1,1.84879,1299.82,0,22704,1.87576e+06,1199.4,1307.48,0,22704,1.8768e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4630,4630,0,0,195,0,0,0,210,0,0,0,0,0,0,0,0,4225,0,662.963,0,40313,1.72454e+07,0.759066,6402.21,1,40313,1.47538e+08,1,1,285.39,-1,33113,6.52823e+06,-0.74681,0.985761,0,0.0593952,0.985961,8.97408,1,105,457.636,4,-0.0938915,-1,1,0.123201,-0.186703,-0.839093,-1,1,0.281946,-1,0.303989,-1,1,0.0702143,0.25319,0.278664,0,0.361271,0.00875413,0.304547,-0.839093,-1,1,0.281946,-1,0.000809205,41550,0,0,0,0.000622445,9.07029e-05,0.00952381,3.93928e-06,0.000181406,4.35738,0,4.77815,1.82098,4.77815
miplib2010_drayage/instances/drayage-50-7.mps.gz,11090,11025,0,65,0,0,7770,7770,0,0,0,0,0.994139,1,1,1,1,0,1,1,0,-0,-0,0,-0,0,1,1,1,0,1,1.87811,1215.43,0,24289.9,1.86977e+06,1193.4,1222.6,0,24289.9,1.87203e+06,1193.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4630,4630,0,0,195,0,0,0,210,0,0,0,0,0,0,0,0,4225,0,623.397,0,41060,1.60342e+07,0.761969,6064.52,1,41060,1.38635e+08,1,1,265.611,-1,33860,6.04728e+06,-0.742076,0.985761,0,0.0593952,0.985961,8.97408,1,105,457.636,4,-0.0930462,-1,1,0.12312,-0.185519,-0.839093,-1,1,0.281946,-1,0.30737,-1,1,0.0710805,0.257924,0.279961,0,0.372874,0.00895558,0.302761,-0.839093,-1,1,0.281946,-1,0.000809205,41550,0,0,0,0.000622445,9.07029e-05,0.00952381,3.93928e-06,0.000181406,4.35739,0,4.77815,1.82099,4.77815
miplib2010_drayage/instances/drayage-25-5.mps.gz,11090,11025,0,65,0,0,7560,7560,0,0,0,0,0.994139,1,1,1,1,0,1,1,0,-0,-0,0,-0,0,1,1,1,0,1,1.58215,1393.4,0,24964.7,2.34368e+06,1199.4,1401.61,0,24964.7,2.34598e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4630,4630,0,0,195,0,0,0,210,0,0,0,0,0,0,0,0,4225,0,617.918,0,39317,1.54424e+07,0.74681,6030.99,1,39317,1.3428e+08,1,1,262.093,-1,32117,5.72782e+06,-0.737558,0.985761,0,0.0593952,0.985961,8.97408,1,105,457.636,4,-0.0906883,-1,1,0.122674,-0.18439,-0.839092,-1,1,0.281946,-1,0.316802,-1,1,0.0700019,0.262442,0.282735,0,0.40062,0.00911876,0.30798,-0.839092,-1,1,0.281946,-1,0.000809205,41550,0,0,0,0.000622445,9.07029e-05,0.00952381,3.93928e-06,0.000181406,4.35735,0,4.77815,1.82097,4.77815
miplib2010_drayage/instances/drayage-75-14.mps.gz,11090,11025,0,65,0,0,7718,7718,0,0,0,0,0.994139,1,1,1,1,0,1,1,0,-0,-0,0,-0,0,1,1,1,0,1,1.85128,1313.11,0,22834.8,2.03112e+06,1199.4,1320.85,0,22834.8,2.03287e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4630,4630,0,0,195,0,0,0,210,0,0,0,0,0,0,0,0,4225,0,614.043,0,38596,1.51566e+07,0.742076,5975.61,1,38596,1.30989e+08,1,1,261.498,-1,31565,5.67112e+06,-0.728578,0.985761,0,0.0593952,0.985961,8.97408,1,105,457.636,4,-0.0906134,-1,1,0.122632,-0.181806,-0.839093,-1,1,0.281946,-1,0.317102,-1,1,0.0695122,0.272777,0.28271,0,0.362617,0.00906444,0.309591,-0.839093,-1,1,0.281946,-1,0.000809205,41550,0,0,0,0.000622445,9.07029e-05,0.00952381,3.93928e-06,0.000181406,4.35737,0,4.77815,1.82098,4.77815
miplib2010_drayage/instances/drayage-25-21.mps.gz,11090,11025,0,65,0,0,7793,7793,0,0,0,0,0.994139,1,1,1,1,0,1,1,0,-0,-0,0,-0,0,1,1,1,0,1,1.84715,1266.01,0,22618.8,1.94121e+06,1199.4,1273.47,0,22618.8,1.94315e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4630,4630,0,0,195,0,0,0,210,0,0,0,0,0,0,0,0,4225,0,637.234,0,40342,1.66496e+07,0.750506,6191.2,1,40342,1.43469e+08,1,1,272.022,-1,33142,6.30187e+06,-0.737558,0.985761,0,0.0593952,0.985961,8.97408,1,105,457.636,4,-0.091986,-1,1,0.122894,-0.18432,-0.839093,-1,1,0.281946,-1,0.311611,-1,1,0.0701877,0.262722,0.281101,0,0.361271,0.00897325,0.306469,-0.839093,-1,1,0.281946,-1,0.000809205,41550,0,0,0,0.000622445,9.07029e-05,0.00952381,3.93928e-06,0.000181406,4.35739,0,4.77815,1.82098,4.77815
miplib2010_drayage/instances/drayage-100-32.mps.gz,11090,11025,0,65,0,0,7882,7882,0,0,0,0,0.994139,1,1,1,1,0,1,1,0,-0,-0,0,-0,0,1,1,1,0,1,1.96599,1290.06,0,29737.5,1.93258e+06,1199.4,1297.67,0,29737.5,1.9341e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4630,4630,0,0,195,0,0,0,210,0,0,0,0,0,0,0,0,4225,0,614.742,0,41274,1.53314e+07,0.759066,5966.33,1,41274,1.32043e+08,1,1,262.752,-1,34074,5.792e+06,-0.74681,0.985761,0,0.0593952,0.985961,8.97408,1,105,457.636,4,-0.0924514,-1,1,0.123033,-0.186703,-0.839093,-1,1,0.281946,-1,0.30975,-1,1,0.0712182,0.25319,0.280759,0,0.410175,0.00907848,0.30446,-0.839093,-1,1,0.281946,-1,0.000809205,41550,0,0,0,0.000622445,9.07029e-05,0.00952381,3.93928e-06,0.000181406,4.35737,0,4.77815,1.82098,4.77815
miplib2010_drayage/instances/drayage-50-24.mps.gz,11090,11025,0,65,0,0,7652,7652,0,0,0,0,0.994139,1,1,1,1,0,1,1,0,-0,-0,0,-0,0,1,1,1,0,1,1.96599,1346.2,0,29737.5,2.17571e+06,1199.4,1354.14,0,29737.5,2.17779e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4630,4630,0,0,195,0,0,0,210,0,0,0,0,0,0,0,0,4225,0,622.508,0,41120,1.60072e+07,0.750506,6062.91,1,41120,1.38617e+08,1,1,264.822,-1,33920,6.02138e+06,-0.737558,0.985761,0,0.0593952,0.985961,8.97408,1,105,457.636,4,-0.0910186,-1,1,0.122766,-0.18439,-0.839093,-1,1,0.281946,-1,0.315481,-1,1,0.0706251,0.262442,0.282462,0,0.435801,0.00916579,0.307144,-0.839093,-1,1,0.281946,-1,0.000809205,41550,0,0,0,0.000622445,9.07029e-05,0.00952381,3.93928e-06,0.000181406,4.35736,0,4.77815,1.82097,4.77815
