,NAME,TIME W/ CUTS,TIME W/O CUTS,NODES W/ CUTS,NODES W/O CUTS,PLabel NN,PLabel ET,PLabel RF,Time Label,Minimum Time,Minimum Nodes,PTime RF,PTime NN,PTime ET,PNodes RF,PNodes NN,PNodes ET
296,piperout-03.mps.gz,20.107330400000002,37.64756,402.0,2130.0,1,1,1,1,20.107330400000002,402.0,20.107330400000002,20.107330400000002,20.107330400000002,402.0,402.0,402.0
297,pigeon-08.mps.gz,0.8208780000000001,2.4156996,1947.0,6820.0,1,1,1,1,0.8208780000000001,1947.0,0.8208780000000001,0.8208780000000001,0.8208780000000001,1947.0,1947.0,1947.0
298,neos-3437289-erdre.mps.gz,0.13494520000000002,0.1350276,1.0,1.0,1,1,1,1,0.13494520000000002,1.0,0.13494520000000002,0.13494520000000002,0.13494520000000002,1.0,1.0,1.0
299,neos-5107597-kakapo.mps.gz,16895.3387406,2620.9207704,2635953.8,519969.0,0,0,0,0,2620.9207704,519969.0,2620.9207704,2620.9207704,2620.9207704,519969.0,519969.0,519969.0
300,irp.mps.gz,18.619616,17.5846424,1.0,10.0,0,0,0,0,17.5846424,1.0,17.5846424,17.5846424,17.5846424,10.0,10.0,10.0
301,neos-780889.mps.gz,170.2696034,324.7416144,1.0,1.0,1,1,1,1,170.2696034,1.0,170.2696034,170.2696034,170.2696034,1.0,1.0,1.0
302,drayage-25-32.mps.gz,357.38164780000005,1245.8062122,11988.0,136931.0,1,1,1,1,357.38164780000005,11988.0,357.38164780000005,357.38164780000005,357.38164780000005,11988.0,11988.0,11988.0
303,peg-solitaire-a3.mps.gz,18000.0009174,2653.9633444,4057.2,2298.0,0,0,0,0,2653.9633444,2298.0,2653.9633444,2653.9633444,2653.9633444,2298.0,2298.0,2298.0
304,app2-2.mps.gz,1.5827601999999998,0.379284,1.0,1.0,1,0,0,0,0.379284,1.0,0.379284,1.5827601999999998,0.379284,1.0,1.0,1.0
305,neos-1330346.mps.gz,6080.053193199999,3841.526938,363848.0,292491.0,0,0,0,0,3841.526938,292491.0,3841.526938,3841.526938,3841.526938,292491.0,292491.0,292491.0
306,pigeon-13.mps.gz,6848.651485799999,18000.0025894,11370579.0,8662982.8,1,1,1,1,6848.651485799999,8662982.8,6848.651485799999,6848.651485799999,6848.651485799999,11370579.0,11370579.0,11370579.0
307,swath2.mps.gz,46.0695346,40.148455399999996,1926.0,1333.0,1,0,0,0,40.148455399999996,1333.0,40.148455399999996,46.0695346,40.148455399999996,1333.0,1926.0,1333.0
308,neos-1456979.mps.gz,5813.238375599999,18000.000637600002,37883.0,71989.4,1,1,1,1,5813.238375599999,37883.0,5813.238375599999,5813.238375599999,5813.238375599999,37883.0,37883.0,37883.0
309,ta2-UUE.mps.gz,1357.6303258,2059.1811470000002,20746.0,60389.0,1,1,1,1,1357.6303258,20746.0,1357.6303258,1357.6303258,1357.6303258,20746.0,20746.0,20746.0
310,bley_xl1.mps.gz,26.6726662,57.451897800000005,8.0,150.0,1,1,1,1,26.6726662,8.0,26.6726662,26.6726662,26.6726662,8.0,8.0,8.0
311,neos-3216931-puriri.mps.gz,12848.476204,10530.100333,8769.0,17134.0,0,0,0,0,10530.100333,8769.0,10530.100333,10530.100333,10530.100333,17134.0,17134.0,17134.0
312,ns1830653.mps.gz,240.7236852,177.01807879999998,4151.0,17854.0,0,0,0,0,177.01807879999998,4151.0,177.01807879999998,177.01807879999998,177.01807879999998,17854.0,17854.0,17854.0
313,fiber.mps.gz,1.8249650000000002,15.944278200000003,1.0,2602.0,1,1,1,1,1.8249650000000002,1.0,1.8249650000000002,1.8249650000000002,1.8249650000000002,1.0,1.0,1.0
314,drayage-25-23.mps.gz,18.7389826,112.7562578,266.0,17749.0,1,1,1,1,18.7389826,266.0,18.7389826,18.7389826,18.7389826,266.0,266.0,266.0
315,fiball.mps.gz,1137.6859004,286.39083859999994,3495.0,5442.0,0,0,0,0,286.39083859999994,3495.0,286.39083859999994,286.39083859999994,286.39083859999994,5442.0,5442.0,5442.0
316,neos-956971.mps.gz,1395.8721096,18000.0105768,61.0,11016.2,1,1,1,1,1395.8721096,61.0,1395.8721096,1395.8721096,1395.8721096,61.0,61.0,61.0
317,neos-5106984-jizera.mps.gz,10212.9822144,18001.268773800002,28.0,93.6,1,1,1,1,10212.9822144,28.0,10212.9822144,10212.9822144,10212.9822144,28.0,28.0,28.0
318,neos-848589.mps.gz,15109.323876999999,18000.0492152,989.0,8956.4,1,1,1,1,15109.323876999999,989.0,15109.323876999999,15109.323876999999,15109.323876999999,989.0,989.0,989.0
319,neos-3699377-maori.mps.gz,1046.5779522,410.4732838,22984.0,14774.0,0,0,0,0,410.4732838,14774.0,410.4732838,410.4732838,410.4732838,14774.0,14774.0,14774.0
320,ab67-40-100.mps.gz,314.06308260000003,318.8487924,73.0,75.0,1,1,1,1,314.06308260000003,73.0,314.06308260000003,314.06308260000003,314.06308260000003,73.0,73.0,73.0
321,rlp1.mps.gz,0.23079139999999998,0.22671039999999998,51.0,225.0,0,0,0,0,0.22671039999999998,51.0,0.22671039999999998,0.22671039999999998,0.22671039999999998,225.0,225.0,225.0
322,neos-3354841-apure.mps.gz,322.89475980000003,268.63595139999995,1.0,1.0,0,0,0,0,268.63595139999995,1.0,268.63595139999995,268.63595139999995,268.63595139999995,1.0,1.0,1.0
323,neos-5193246-nerang.mps.gz,1134.5181418000002,1345.5743814,7082.0,17117.0,1,1,1,1,1134.5181418000002,7082.0,1134.5181418000002,1134.5181418000002,1134.5181418000002,7082.0,7082.0,7082.0
324,nursesched-sprint02.mps.gz,38.106145600000005,348.142076,5.0,2272.0,1,1,1,1,38.106145600000005,5.0,38.106145600000005,38.106145600000005,38.106145600000005,5.0,5.0,5.0
325,neos-3209519-ruhr.mps.gz,810.5677479999997,1904.0033722,61448.0,198275.0,1,1,1,1,810.5677479999997,61448.0,810.5677479999997,810.5677479999997,810.5677479999997,61448.0,61448.0,61448.0
326,k1mushroom.mps.gz,2490.722604,2270.2786183999997,1.0,9.0,0,0,0,0,2270.2786183999997,1.0,2270.2786183999997,2270.2786183999997,2270.2786183999997,9.0,9.0,9.0
327,cbs-cta.mps.gz,39.8278776,60.286328000000005,1.0,58.0,1,1,1,1,39.8278776,1.0,39.8278776,39.8278776,39.8278776,1.0,1.0,1.0
328,neos-1445743.mps.gz,30.696198,28.501641,69.0,182.0,0,0,0,0,28.501641,69.0,28.501641,28.501641,28.501641,182.0,182.0,182.0
