instance_name,vars,bin_vars,int_vars,cont_vars,implint_vars,fixed_vars,tot_objnonzero,bin_objnonzero,int_objnonzero,cont_objnonzero,implint_objnonzero,fixed_objnonzero,per_finit_upper,per_finit_lower,ub_mean,ub_min,ub_max,ub_std,ub_median,ub_density,lb_mean,lb_min,lb_max,lb_std,lb_median,lb_density,boundrange_mean,boundrange_min,boundrange_max,boundrange_std,boundrange_median,obj_dyn,objcoeff_all_mean,objcoeff_all_min,objcoeff_all_max,objcoeff_all_std,objcoeff_all_median,objcoeff_bin_mean,objcoeff_bin_min,objcoeff_bin_max,objcoeff_bin_std,objcoeff_bin_median,objcoeff_int_mean,objcoeff_int_min,objcoeff_int_max,objcoeff_int_std,objcoeff_int_median,objcoeff_cont_mean,objcoeff_cont_min,objcoeff_cont_max,objcoeff_cont_std,objcoeff_cont_median,objcoeff_implint_mean,objcoeff_implint_min,objcoeff_implint_max,objcoeff_implint_std,objcoeff_implint_median,objcoeff_fixed_mean,objcoeff_fixed_min,objcoeff_fixed_max,objcoeff_fixed_std,objcoeff_fixed_median,constr,lintotal_constr,linempty_constr,linfree_constr,linsing_constr,linaggr_constr,linprec_constr,linvarbd_constr,linsetpart_constr,linsetpack_constr,linsetcov_constr,lincard_constr,lininvknap_constr,lineqknap_constr,linbinpack_constr,linknaps_constr,linintknap_constr,linmixbin_constr,lingen_constr,constr_mean,constr_min,constr_max,constr_std,constr_median,rh_constr_mean,rh_constr_min,rh_constr_max,rh_constr_std,rh_constr_median,rh_constr_density,lh_constr_mean,lh_constr_min,lh_constr_max,lh_constr_std,lh_constr_median,lh_constr_density,ranged_rows,rh_constr_ratio,lh_constr_ratio,nvar_all_mean,nvar_all_min,nvar_all_max,nvar_all_std,nvar_all_median,constr_coeff_mean_mean,constr_coeff_mean_min,constr_coeff_mean_max,constr_coeff_mean_std,constr_coeff_mean_median,constr_coeff_min_mean,constr_coeff_min_min,constr_coeff_min_max,constr_coeff_min_std,constr_coeff_min_median,constr_coeff_max_mean,constr_coeff_max_min,constr_coeff_max_max,constr_coeff_max_std,constr_coeff_max_median,constr_coeff_std_mean,constr_coeff_std_min,constr_coeff_std_max,constr_coeff_std_std,constr_coeff_std_median,constr_coeff_ratio_mean,constr_coeff_ratio_min,constr_coeff_ratio_max,constr_coeff_ratio_std,constr_coeff_ratio_median,constr_matrix_density,nonzeroes,indicator_constr,sos_constr,other_constr,clique_mean,clique_min,clique_max,clique_std,clique_median,dynamism_mean,dynamism_min,dynamism_max,dynamism_std,dynamism_median
miplib2010_drayage/instances/drayage-50-30.mps.gz,9873,9808,0,65,0,0,6781,6781,0,0,0,0,1,1,173.9,1,39695,5.06659e+06,1,1,126.81,-0,32495,2.95963e+06,-0,0.00658361,47.0896,1,7200,322634,1,1.84715,1355.84,0,22618.8,2.15379e+06,1199.4,1364.83,0,22618.8,2.1558e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3051,3051,0,0,0,0,224,0,210,0,0,0,0,0,0,0,0,2617,0,2.2901,0,2331.75,1852.67,0.375174,0.331199,-0,1,0.0705409,0.312397,0.896296,5.88711,0.00640115,2331.75,5116.64,1,1,0,0.707965,0.360865,10.0072,2,105,531.92,4,0.110242,0,1,0.0603681,0.0453207,-0.696693,-1,1,0.24215,-0.818717,1,1,1,0,1,0.62293,0,2,0.178363,0.554027,-0.696693,-1,1,0.24215,-0.818717,0.00101359,30532,0,0,0,0.000938592,0.000203915,0.0107055,6.51586e-06,0.000203915,3.55896,0,4.59079,2.21476,4.22819
miplib2010_drayage/instances/drayage-25-28.mps.gz,9910,9845,0,65,0,0,7038,7038,0,0,0,0,1,1,174.19,1,40993,4.99321e+06,1,1,126.638,-0,33793,2.86224e+06,-0,0.00655903,47.5524,1,7200,330961,1,1.91169,1268.01,0,26242.7,2.13873e+06,1193.4,1276.38,0,26242.7,2.14217e+06,1193.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3127,3127,0,0,0,0,288,0,210,0,0,0,0,0,0,0,0,2629,0,1.07139,0,202.077,37.4514,0.348853,0.318537,-0,1,0.0712628,0.299123,0.874674,2.72209,0.000140057,202.077,108.648,1,1,0,0.73489,0.332267,9.84394,2,105,523.546,4,0.10889,0,1,0.0590536,0.0459615,-0.698754,-1,1,0.237711,-0.816154,1,1,1,0,1,0.648348,0,2,0.212665,0.552552,-0.698754,-1,1,0.237711,-0.816154,0.000993334,30782,0,0,0,0.000895032,0.000203149,0.0106653,6.15548e-06,0.000203149,3.52447,0,4.58941,2.4408,4.23346
miplib2010_drayage/instances/drayage-25-7.mps.gz,9814,9749,0,65,0,0,7028,7028,0,0,0,0,1,1,170.907,1,41060,4.87245e+06,1,1,123.697,-0,33860,2.82428e+06,-0,0.00662319,47.2098,1,7200,324110,1,1.87811,1236.04,0,24289.9,1.98092e+06,1193.4,1244.28,0,24289.9,1.98387e+06,1193.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2939,2939,0,0,0,0,262,0,210,0,0,0,0,0,0,0,0,2467,0,1.5245,0,1224.12,542.517,0.362485,0.328423,-0,1,0.0748267,0.304293,0.874038,3.74872,0.00541436,1224.12,1484.6,1,1,0,0.707724,0.363729,10.1701,2,105,545.293,4,0.111698,0,1,0.0626112,0.043724,-0.696114,-1,1,0.251365,-0.825104,1,1,1,0,1,0.645028,0,2,0.208535,0.557716,-0.696114,-1,1,0.251365,-0.825104,0.00103629,29890,0,0,0,0.00095926,0.000205149,0.0107703,6.68498e-06,0.000205149,3.49076,0,4.58084,2.42611,4.19818
miplib2010_drayage/instances/drayage-50-26.mps.gz,9935,9870,0,65,0,0,6974,6974,0,0,0,0,1,1,165.056,1,40243,4.48984e+06,1,1,118.514,-0,33043,2.53424e+06,-0,0.00654253,46.5425,1,7200,317753,1,1.84715,1295.44,0,22618.8,2.07951e+06,1199.4,1303.97,0,22618.8,2.08208e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3158,3158,0,0,0,0,242,0,210,0,0,0,0,0,0,0,0,2706,0,2.50139,0,4999.73,7956.89,0.354162,0.32667,-0,1,0.0686479,0.305714,0.894874,6.90187,0.000284674,4999.73,23557.5,1,1,0,0.728942,0.337555,9.83154,2,105,520.602,4,0.109404,0,1,0.0583788,0.0463585,-0.695379,-1,1,0.23458,-0.814566,1,1,1,0,1,0.625436,0,2,0.184006,0.55164,-0.695379,-1,1,0.23458,-0.814566,0.000989586,31048,0,0,0,0.000892119,0.000202634,0.0106383,6.13063e-06,0.000202634,3.58539,0,4.57924,2.22861,4.23199
miplib2010_drayage/instances/drayage-100-24.mps.gz,9818,9753,0,65,0,0,6903,6903,0,0,0,0,1,1,170.793,1,41120,4.86945e+06,1,1,125.72,-0,33920,2.86861e+06,-0,0.00662049,45.0729,1,7200,299620,1,1.96599,1360.98,0,29737.5,2.27008e+06,1199.4,1370.05,0,29737.5,2.27279e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990,2990,0,0,0,0,352,0,210,0,0,0,0,0,0,0,0,2428,0,1.99148,0,1038.23,535.356,0.343907,0.305378,-0,1,0.0762372,0.273684,0.838384,5.38103,0.00279003,1038.23,1549.74,1,1,0,0.728428,0.341806,10.0074,2,105,537.846,4,0.108287,0,1,0.061854,0.0363061,-0.70732,-1,1,0.248562,-0.854776,1,1,1,0,1,0.688639,0,2,0.257444,0.575123,-0.70732,-1,1,0.248562,-0.854776,0.00101929,29922,0,0,0,0.000940203,0.000205065,0.0107659,6.5297e-06,0.000205065,3.37443,0,4.55703,2.74212,4.19463
miplib2010_drayage/instances/drayage-75-8.mps.gz,9933,9868,0,65,0,0,7044,7044,0,0,0,0,1,1,178.221,1,40313,5.17334e+06,1,1,131.456,-0,33113,3.02004e+06,-0,0.00654384,46.7644,1,7200,319562,1,1.84879,1317.68,0,22704,1.97015e+06,1199.4,1326.35,0,22704,1.97162e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3142,3142,0,0,0,0,245,0,210,0,0,0,0,0,0,0,0,2687,0,0.73229,0,44.9713,4.85507,0.355543,0.327957,-0,1,0.0694036,0.309241,0.89309,1.67101,7.48001e-05,44.9713,13.1456,1,1,0,0.732336,0.3345,9.85805,2,105,522.901,4,0.110171,-2.77556e-17,1,0.0586384,0.0482798,-0.692989,-1,1,0.2359,-0.806881,1,1,1,3.92421e-36,1,0.626202,0,2,0.187008,0.547244,-0.692989,-1,1,0.2359,-0.806881,0.000992455,30974,0,0,0,0.000884472,0.000202675,0.0106405,6.06764e-06,0.000202675,3.58454,0,4.52539,2.24328,4.23627
miplib2010_drayage/instances/drayage-50-7.mps.gz,9814,9749,0,65,0,0,7028,7028,0,0,0,0,1,1,170.907,1,41060,4.87245e+06,1,1,123.848,-0,33860,2.83005e+06,-0,0.00662319,47.0588,1,7200,322061,1,1.87811,1236.04,0,24289.9,1.98092e+06,1193.4,1244.28,0,24289.9,1.98387e+06,1193.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2938,2938,0,0,0,0,263,0,210,0,0,0,0,0,0,0,0,2465,0,1.77948,0,1224.12,779.114,0.362084,0.327586,-0,1,0.0749716,0.302048,0.873618,4.45774,0.00541436,1224.12,2135.26,1,1,0,0.708305,0.363172,10.1715,2,105,545.475,4,0.111616,0,1,0.0626411,0.0433541,-0.696492,-1,1,0.251487,-0.826584,1,1,1,0,1,0.64574,0,2,0.209174,0.558574,-0.696492,-1,1,0.251487,-0.826584,0.00103643,29884,0,0,0,0.00095926,0.000205149,0.0107703,6.68498e-06,0.000205149,3.48843,0,4.58084,2.43139,4.19718
miplib2010_drayage/instances/drayage-25-5.mps.gz,9888,9823,0,65,0,0,6917,6917,0,0,0,0,1,1,168.703,1,39317,4.70454e+06,1,1,121.293,-0,32117,2.66106e+06,-0,0.00657362,47.4103,1,7200,327168,1,1.58215,1421.37,0,24964.7,2.43378e+06,1199.4,1430.78,0,24964.7,2.43643e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3104,3104,0,0,0,0,276,0,210,0,0,0,0,0,0,0,0,2618,0,1.48543,0,843.76,308.164,0.348118,0.320399,-0,1,0.0711355,0.300025,0.876896,3.8269,0.00281835,843.76,884.41,1,1,0,0.722294,0.345361,9.8808,2,105,525.065,4,0.108597,0,1,0.0594963,0.0456558,-0.700923,-1,1,0.239099,-0.817377,1,1,1,0,1,0.645405,0,2,0.206598,0.553256,-0.700923,-1,1,0.239099,-0.817377,0.000999272,30670,0,0,0,0.00090038,0.000203604,0.0106892,6.20044e-06,0.000203604,3.52987,0,4.59972,2.4045,4.23446
miplib2010_drayage/instances/drayage-75-14.mps.gz,9893,9828,0,65,0,0,6986,6986,0,0,0,0,1,1,167.079,1,38596,4.59305e+06,1,1,120.957,-0,31565,2.63348e+06,-0,0.0065703,46.1219,1,7200,310582,1,1.85128,1336.11,0,22834.8,2.15485e+06,1199.4,1344.95,0,22834.8,2.15721e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3102,3102,0,0,0,0,290,0,210,0,0,0,0,0,0,0,0,2602,0,1.10963,0,242.053,53.1205,0.334577,0.313147,-0,1,0.0711478,0.286453,0.872021,2.81307,0.00134812,242.053,153.201,1,1,0,0.730496,0.337202,9.87879,2,105,525.924,4,0.107962,0,1,0.0595545,0.0440761,-0.703549,-1,1,0.238872,-0.823696,1,1,1,0,1,0.652787,0,2,0.214444,0.556901,-0.703549,-1,1,0.238872,-0.823696,0.000998563,30644,0,0,0,0.000912911,0.0002035,0.0106838,6.30241e-06,0.0002035,3.50551,0,4.59415,2.45052,4.23031
miplib2010_drayage/instances/drayage-25-21.mps.gz,9831,9766,0,65,0,0,7040,7040,0,0,0,0,1,1,174.157,1,40342,5.04103e+06,1,1,126.609,-0,33142,2.94425e+06,-0,0.00661174,47.5478,1,7200,327031,1,1.84715,1279.28,0,22618.8,2.05663e+06,1193.4,1287.79,0,22618.8,2.05936e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2989,2989,0,0,0,0,209,0,210,0,0,0,0,0,0,0,0,2570,0,7.82757,0,19414.6,126150,0.370182,0.335207,-0,1,0.0728575,0.305474,0.898593,20.1368,0.000162069,19414.6,331275,1,1,0,0.689528,0.380729,10.1138,2,105,537.905,4,0.110477,0,1,0.0616627,0.0428805,-0.698608,-1,1,0.247709,-0.828478,1,1,1,0,1,0.620381,0,2,0.172197,0.559674,-0.698608,-1,1,0.247709,-0.828478,0.00102876,30230,0,0,0,0.000959514,0.000204792,0.0107516,6.68614e-06,0.000204792,3.56311,0,4.58389,2.18169,4.203
miplib2010_drayage/instances/drayage-100-32.mps.gz,9844,9779,0,65,0,0,7004,7004,0,0,0,0,1,1,167.646,1,41274,4.64212e+06,1,1,122.144,-0,34074,2.70273e+06,-0,0.00660301,45.5024,1,7200,308160,1,1.96599,1286.56,0,29737.5,2.05981e+06,1193.4,1295.11,0,29737.5,2.06242e+06,1193.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3025,3025,0,0,0,0,257,0,210,0,0,0,0,0,0,0,0,2558,0,5.72428,0,6781.27,30444,0.356749,0.324181,-0,1,0.0740389,0.301189,0.879625,15.3035,0.00118474,6781.27,83625.2,1,1,0,0.705785,0.363636,10.0179,2,105,533.557,4,0.109267,0,1,0.0610639,0.039501,-0.701776,-1,1,0.245813,-0.841996,1,1,1,0,1,0.641769,0,2,0.199812,0.567572,-0.701776,-1,1,0.245813,-0.841996,0.00101766,30304,0,0,0,0.000935854,0.00020452,0.0107373,6.49255e-06,0.00020452,3.5091,0,4.5906,2.35338,4.19399
miplib2010_drayage/instances/drayage-50-24.mps.gz,9840,9775,0,65,0,0,6916,6916,0,0,0,0,1,1,170.413,1,41120,4.85862e+06,1,1,123.151,-0,33920,2.8105e+06,-0,0.00660569,47.2619,1,7200,322669,1,1.96599,1360.15,0,29737.5,2.26738e+06,1199.4,1369.2,0,29737.5,2.27008e+06,1199.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3012,3012,0,0,0,0,299,0,210,0,0,0,0,0,0,0,0,2503,0,1.86429,0,1038.23,483.189,0.357477,0.317499,-0,1,0.0744092,0.292796,0.862148,4.87806,0.00279003,1038.23,1368.94,1,1,0,0.72012,0.349602,10.0133,2,105,535.734,4,0.10945,0,1,0.061289,0.0407101,-0.701641,-1,1,0.246378,-0.83716,1,1,1,0,1,0.66071,0,2,0.225825,0.564736,-0.701641,-1,1,0.246378,-0.83716,0.00101761,30160,0,0,0,0.000935112,0.000204604,0.0107417,6.48687e-06,0.000204604,3.46077,0,4.58731,2.54023,4.20923
