,NAME,TIME W/ CUTS,TIME W/O CUTS,NODES W/ CUTS,NODES W/O CUTS,PLabel NN,PLabel ET,PLabel RF,Time Label,Minimum Time,Minimum Nodes,PTime RF,PTime NN,PTime ET,PNodes RF,PNodes NN,PNodes ET
295,gen.mps.gz,0.055514799999999954,0.16082239999999992,1.0,5.0,1,1,1,1,0.055514799999999954,1.0,0.055514799999999954,0.055514799999999954,0.055514799999999954,1.0,1.0,1.0
296,piperout-03.mps.gz,20.107330400000002,50.465535599999995,402.0,2130.0,1,1,1,1,20.107330400000002,402.0,20.107330400000002,20.107330400000002,20.107330400000002,402.0,402.0,402.0
297,pigeon-08.mps.gz,0.8208780000000001,2.455839,1947.0,6820.0,1,1,1,1,0.8208780000000001,1947.0,0.8208780000000001,0.8208780000000001,0.8208780000000001,1947.0,1947.0,1947.0
298,neos-3437289-erdre.mps.gz,0.13494519999999996,0.1350276,1.0,1.0,1,1,1,1,0.13494519999999996,1.0,0.13494519999999996,0.13494519999999996,0.13494519999999996,1.0,1.0,1.0
299,neos-5107597-kakapo.mps.gz,16895.3387406,2622.0690854,2635953.8,519969.0,0,1,0,0,2622.0690854,519969.0,2622.0690854,2622.0690854,16895.3387406,519969.0,519969.0,2635953.8
300,irp.mps.gz,18.619616,24.0534792,1.0,10.0,1,1,1,1,18.619616,1.0,18.619616,18.619616,18.619616,1.0,1.0,1.0
301,neos-780889.mps.gz,170.2696034,459.0937092,1.0,1.0,1,1,1,1,170.2696034,1.0,170.2696034,170.2696034,170.2696034,1.0,1.0,1.0
302,drayage-25-32.mps.gz,357.3816478,1254.3211996,11988.0,136931.0,1,1,1,1,357.3816478,11988.0,357.3816478,357.3816478,357.3816478,11988.0,11988.0,11988.0
303,peg-solitaire-a3.mps.gz,18000.0009174,2676.1884686000003,4057.2,2298.0,0,1,0,0,2676.1884686000003,2298.0,2676.1884686000003,2676.1884686000003,18000.0009174,2298.0,2298.0,4057.2
304,app2-2.mps.gz,1.5827601999999998,0.4652434,1.0,1.0,0,1,0,0,0.4652434,1.0,0.4652434,0.4652434,1.5827601999999998,1.0,1.0,1.0
305,neos-1330346.mps.gz,6080.053193199999,3842.5775697999998,363848.0,292491.0,0,1,0,0,3842.5775697999998,292491.0,3842.5775697999998,3842.5775697999998,6080.053193199999,292491.0,292491.0,363848.0
306,pigeon-13.mps.gz,6848.651485799999,18000.111912599998,11370579.0,8662982.8,1,1,1,1,6848.651485799999,8662982.8,6848.651485799999,6848.651485799999,6848.651485799999,11370579.0,11370579.0,11370579.0
307,swath2.mps.gz,46.0695346,42.102570799999995,1926.0,1333.0,0,1,0,0,42.102570799999995,1333.0,42.102570799999995,42.102570799999995,46.0695346,1333.0,1333.0,1926.0
308,neos-1456979.mps.gz,5813.2383756,18001.292324200003,37883.0,71989.4,1,1,1,1,5813.2383756,37883.0,5813.2383756,5813.2383756,5813.2383756,37883.0,37883.0,37883.0
309,ta2-UUE.mps.gz,1357.6303258,2063.7853742,20746.0,60389.0,1,1,1,1,1357.6303258,20746.0,1357.6303258,1357.6303258,1357.6303258,20746.0,20746.0,20746.0
310,bley_xl1.mps.gz,26.6726662,69.64193,8.0,150.0,1,1,1,1,26.6726662,8.0,26.6726662,26.6726662,26.6726662,8.0,8.0,8.0
311,neos-3216931-puriri.mps.gz,12848.476204,10552.869557,8769.0,17134.0,0,1,0,0,10552.869557,8769.0,10552.869557,10552.869557,12848.476204,17134.0,17134.0,8769.0
312,ns1830653.mps.gz,240.7236852,178.8437878,4151.0,17854.0,0,1,0,0,178.8437878,4151.0,178.8437878,178.8437878,240.7236852,17854.0,17854.0,4151.0
313,fiber.mps.gz,1.8249650000000002,16.011668600000004,1.0,2602.0,1,1,1,1,1.8249650000000002,1.0,1.8249650000000002,1.8249650000000002,1.8249650000000002,1.0,1.0,1.0
314,drayage-25-23.mps.gz,18.7389826,121.53826240000001,266.0,17749.0,1,1,1,1,18.7389826,266.0,18.7389826,18.7389826,18.7389826,266.0,266.0,266.0
315,fiball.mps.gz,1137.6859004,298.42387599999995,3495.0,5442.0,0,1,0,0,298.42387599999995,3495.0,298.42387599999995,298.42387599999995,1137.6859004,5442.0,5442.0,3495.0
316,neos-956971.mps.gz,1395.8721096,18063.5784148,61.0,11016.2,1,1,1,1,1395.8721096,61.0,1395.8721096,1395.8721096,1395.8721096,61.0,61.0,61.0
317,neos-5106984-jizera.mps.gz,10212.9822144,19401.294911800003,28.0,93.6,1,1,1,1,10212.9822144,28.0,10212.9822144,10212.9822144,10212.9822144,28.0,28.0,28.0
318,neos-848589.mps.gz,15109.323876999999,18122.8111134,989.0,8956.4,1,1,1,1,15109.323876999999,989.0,15109.323876999999,15109.323876999999,15109.323876999999,989.0,989.0,989.0
319,neos-3699377-maori.mps.gz,1046.5779522,414.9901418,22984.0,14774.0,0,1,0,0,414.9901418,14774.0,414.9901418,414.9901418,1046.5779522,14774.0,14774.0,22984.0
320,ab67-40-100.mps.gz,314.06308260000003,338.1384174,73.0,75.0,1,1,1,1,314.06308260000003,73.0,314.06308260000003,314.06308260000003,314.06308260000003,73.0,73.0,73.0
321,rlp1.mps.gz,0.23079139999999992,0.27268879999999995,51.0,225.0,1,1,1,1,0.23079139999999992,51.0,0.23079139999999992,0.23079139999999992,0.23079139999999992,51.0,51.0,51.0
322,neos-3354841-apure.mps.gz,322.89475980000003,591.5272032,1.0,1.0,1,1,1,1,322.89475980000003,1.0,322.89475980000003,322.89475980000003,322.89475980000003,1.0,1.0,1.0
323,neos-5193246-nerang.mps.gz,1134.5181418,1370.0965812,7082.0,17117.0,1,1,1,1,1134.5181418,7082.0,1134.5181418,1134.5181418,1134.5181418,7082.0,7082.0,7082.0
324,nursesched-sprint02.mps.gz,38.106145600000005,351.4525038,5.0,2272.0,1,1,1,1,38.106145600000005,5.0,38.106145600000005,38.106145600000005,38.106145600000005,5.0,5.0,5.0
325,neos-3209519-ruhr.mps.gz,810.5677479999999,1947.1959416,61448.0,198275.0,1,1,1,1,810.5677479999999,61448.0,810.5677479999999,810.5677479999999,810.5677479999999,61448.0,61448.0,61448.0
326,k1mushroom.mps.gz,2490.722604,4357.0167118,1.0,9.0,1,1,1,1,2490.722604,1.0,2490.722604,2490.722604,2490.722604,1.0,1.0,1.0
327,cbs-cta.mps.gz,39.8278776,64.42914540000001,1.0,58.0,1,1,1,1,39.8278776,1.0,39.8278776,39.8278776,39.8278776,1.0,1.0,1.0
328,neos-1445743.mps.gz,30.696198,36.7874908,69.0,182.0,1,1,1,1,30.696198,69.0,30.696198,30.696198,30.696198,69.0,69.0,69.0
